soort,frequentie,jaar,schatting,lcl,ucl,tekst,analysis,status
Fitis,jaarlijks,2020,0.367,0.305,0.442,0.37 (0.31; 0.44),cf5e04c56bfc14b6c0acbf305627309429ac9280,5d22512923b88dfb460480196f549faa7fac0768
Fitis,jaarlijks,2021,0.339,0.28,0.411,0.34 (0.28; 0.41),cf5e04c56bfc14b6c0acbf305627309429ac9280,5d22512923b88dfb460480196f549faa7fac0768
Fitis,jaarlijks,2022,0.323,0.256,0.407,0.32 (0.26; 0.41),cf5e04c56bfc14b6c0acbf305627309429ac9280,5d22512923b88dfb460480196f549faa7fac0768
Fuut,driejaarlijks,2007,1.358,1.093,1.687,1.358 (1.093; 1.687),dc3d2dc5ef0bd2989ebc99bf93b47e43cc98de60,e1ac911a910097f8d43fdd4ed5a1a57df7534133
Fuut,driejaarlijks,2010,1.213,0.989,1.488,1.213 (0.989; 1.488),dc3d2dc5ef0bd2989ebc99bf93b47e43cc98de60,e1ac911a910097f8d43fdd4ed5a1a57df7534133
Fuut,driejaarlijks,2013,1.246,1.018,1.526,1.246 (1.018; 1.526),dc3d2dc5ef0bd2989ebc99bf93b47e43cc98de60,e1ac911a910097f8d43fdd4ed5a1a57df7534133
Fuut,driejaarlijks,2016,1.302,1.07,1.584,1.302 (1.070; 1.584),dc3d2dc5ef0bd2989ebc99bf93b47e43cc98de60,e1ac911a910097f8d43fdd4ed5a1a57df7534133
Fuut,driejaarlijks,2019,1.276,1.043,1.562,1.276 (1.043; 1.562),dc3d2dc5ef0bd2989ebc99bf93b47e43cc98de60,e1ac911a910097f8d43fdd4ed5a1a57df7534133
Fuut,driejaarlijks,2022,1.197,0.941,1.524,1.197 (0.941; 1.524),dc3d2dc5ef0bd2989ebc99bf93b47e43cc98de60,e1ac911a910097f8d43fdd4ed5a1a57df7534133
Fuut,jaarlijks,2007,1.539,1.164,2.036,1.54 (1.16; 2.04),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2008,1.457,1.124,1.89,1.457 (1.124; 1.890),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2009,1.232,0.943,1.609,1.232 (0.943; 1.609),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2010,1.17,0.913,1.5,1.170 (0.913; 1.500),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2011,1.136,0.879,1.468,1.136 (0.879; 1.468),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2012,1.02,0.785,1.327,1.020 (0.785; 1.327),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2013,1.105,0.846,1.443,1.105 (0.846; 1.443),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2014,1.114,0.853,1.454,1.114 (0.853; 1.454),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2015,1.246,0.953,1.63,1.246 (0.953; 1.630),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2016,1.217,0.939,1.579,1.217 (0.939; 1.579),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2017,1.335,1.042,1.711,1.335 (1.042; 1.711),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2018,1.31,1.035,1.659,1.310 (1.035; 1.659),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2019,1.47,1.137,1.9,1.470 (1.137; 1.900),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2020,1.137,0.874,1.479,1.137 (0.874; 1.479),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2021,1.089,0.842,1.408,1.089 (0.842; 1.408),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Fuut,jaarlijks,2022,1.054,0.776,1.432,1.054 (0.776; 1.432),5a9dda9c25b7d708290216c9353f578375bd85d2,fa4c822e441b6df0d01e255bebbdc28983812c46
Gaai,driejaarlijks,2007,0.757,0.693,0.827,0.76 (0.69; 0.83),84307fea715ea7a3798dd33c17baaac34f91eba7,5a6b548c31b65098df8116a40e8ee74977195001
Gaai,driejaarlijks,2010,0.848,0.78,0.922,0.85 (0.78; 0.92),84307fea715ea7a3798dd33c17baaac34f91eba7,5a6b548c31b65098df8116a40e8ee74977195001
Gaai,driejaarlijks,2013,0.754,0.689,0.825,0.75 (0.69; 0.83),84307fea715ea7a3798dd33c17baaac34f91eba7,5a6b548c31b65098df8116a40e8ee74977195001
Gaai,driejaarlijks,2016,0.721,0.66,0.787,0.72 (0.66; 0.79),84307fea715ea7a3798dd33c17baaac34f91eba7,5a6b548c31b65098df8116a40e8ee74977195001
Gaai,driejaarlijks,2019,0.759,0.695,0.829,0.76 (0.70; 0.83),84307fea715ea7a3798dd33c17baaac34f91eba7,5a6b548c31b65098df8116a40e8ee74977195001
Gaai,driejaarlijks,2022,0.804,0.702,0.92,0.80 (0.70; 0.92),84307fea715ea7a3798dd33c17baaac34f91eba7,5a6b548c31b65098df8116a40e8ee74977195001
Gaai,jaarlijks,2007,0.779,0.694,0.875,0.78 (0.69; 0.87),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2008,0.777,0.698,0.864,0.78 (0.70; 0.86),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2009,0.768,0.689,0.856,0.77 (0.69; 0.86),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2010,0.813,0.735,0.9,0.81 (0.73; 0.90),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2011,0.886,0.798,0.983,0.89 (0.80; 0.98),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2012,0.866,0.779,0.963,0.87 (0.78; 0.96),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2013,0.809,0.728,0.899,0.81 (0.73; 0.90),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2014,0.755,0.676,0.843,0.75 (0.68; 0.84),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2015,0.733,0.655,0.82,0.73 (0.66; 0.82),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2016,0.694,0.618,0.781,0.69 (0.62; 0.78),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2017,0.721,0.646,0.805,0.72 (0.65; 0.80),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2018,0.778,0.7,0.864,0.78 (0.70; 0.86),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2019,0.753,0.676,0.84,0.75 (0.68; 0.84),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2020,0.78,0.699,0.872,0.78 (0.70; 0.87),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2021,0.785,0.705,0.874,0.78 (0.70; 0.87),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Gaai,jaarlijks,2022,0.756,0.662,0.863,0.76 (0.66; 0.86),090036dea564c334e669f9a1bffbc53f16666b42,bc28d2b4075ef44be7551b1e735891866179e7bb
Geelgors,driejaarlijks,2007,0.331,0.281,0.39,0.33 (0.28; 0.39),0bf8d88a8d1242318e9286a8430223c86a61c42c,c5f83a5cd54cb48d05613c9d2eaa583a63a459eb
Geelgors,driejaarlijks,2010,0.401,0.342,0.471,0.40 (0.34; 0.47),0bf8d88a8d1242318e9286a8430223c86a61c42c,c5f83a5cd54cb48d05613c9d2eaa583a63a459eb
Geelgors,driejaarlijks,2013,0.352,0.295,0.419,0.35 (0.30; 0.42),0bf8d88a8d1242318e9286a8430223c86a61c42c,c5f83a5cd54cb48d05613c9d2eaa583a63a459eb
Geelgors,driejaarlijks,2016,0.35,0.296,0.415,0.35 (0.30; 0.41),0bf8d88a8d1242318e9286a8430223c86a61c42c,c5f83a5cd54cb48d05613c9d2eaa583a63a459eb
Geelgors,driejaarlijks,2019,0.236,0.196,0.283,0.236 (0.196; 0.283),0bf8d88a8d1242318e9286a8430223c86a61c42c,c5f83a5cd54cb48d05613c9d2eaa583a63a459eb
Geelgors,driejaarlijks,2022,0.222,0.167,0.295,0.22 (0.17; 0.29),0bf8d88a8d1242318e9286a8430223c86a61c42c,c5f83a5cd54cb48d05613c9d2eaa583a63a459eb
Geelgors,jaarlijks,2007,0.262,0.211,0.326,0.26 (0.21; 0.33),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2008,0.372,0.304,0.455,0.37 (0.30; 0.45),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2009,0.362,0.289,0.454,0.36 (0.29; 0.45),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2010,0.373,0.304,0.458,0.37 (0.30; 0.46),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2011,0.442,0.364,0.536,0.44 (0.36; 0.54),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2012,0.388,0.309,0.488,0.39 (0.31; 0.49),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2013,0.335,0.265,0.423,0.33 (0.26; 0.42),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2014,0.288,0.224,0.37,0.29 (0.22; 0.37),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2015,0.44,0.35,0.554,0.44 (0.35; 0.55),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2016,0.471,0.385,0.577,0.47 (0.38; 0.58),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2017,0.316,0.253,0.394,0.32 (0.25; 0.39),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2018,0.253,0.199,0.323,0.25 (0.20; 0.32),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2019,0.247,0.197,0.309,0.25 (0.20; 0.31),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2020,0.183,0.137,0.245,0.18 (0.14; 0.25),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2021,0.219,0.172,0.279,0.22 (0.17; 0.28),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Geelgors,jaarlijks,2022,0.215,0.158,0.293,0.22 (0.16; 0.29),9906adb1650f79ada618e344b34cbde2f6c096ab,b0618d2edc6434d7ad8b3ab33787df4e2c43ec58
Gekraagde roodstaart,driejaarlijks,2007,0.283,0.24,0.335,0.283 (0.240; 0.335),0cf1d280de0943a60930261677fd94e9b08e684b,d8f93628c0a982b87b9784a1f6958e95e94af6f1
Gekraagde roodstaart,driejaarlijks,2010,0.287,0.247,0.334,0.287 (0.247; 0.334),0cf1d280de0943a60930261677fd94e9b08e684b,d8f93628c0a982b87b9784a1f6958e95e94af6f1
Gekraagde roodstaart,driejaarlijks,2013,0.301,0.263,0.346,0.301 (0.263; 0.346),0cf1d280de0943a60930261677fd94e9b08e684b,d8f93628c0a982b87b9784a1f6958e95e94af6f1
Gekraagde roodstaart,driejaarlijks,2016,0.317,0.271,0.371,0.32 (0.27; 0.37),0cf1d280de0943a60930261677fd94e9b08e684b,d8f93628c0a982b87b9784a1f6958e95e94af6f1
Gekraagde roodstaart,driejaarlijks,2019,0.299,0.259,0.345,0.299 (0.259; 0.345),0cf1d280de0943a60930261677fd94e9b08e684b,d8f93628c0a982b87b9784a1f6958e95e94af6f1
Gekraagde roodstaart,driejaarlijks,2022,0.295,0.249,0.351,0.30 (0.25; 0.35),0cf1d280de0943a60930261677fd94e9b08e684b,d8f93628c0a982b87b9784a1f6958e95e94af6f1
Gekraagde roodstaart,jaarlijks,2007,0.254,0.189,0.341,0.25 (0.19; 0.34),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2008,0.242,0.187,0.314,0.24 (0.19; 0.31),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2009,0.235,0.184,0.301,0.24 (0.18; 0.30),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2010,0.238,0.188,0.302,0.24 (0.19; 0.30),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2011,0.269,0.218,0.332,0.27 (0.22; 0.33),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2012,0.299,0.243,0.367,0.30 (0.24; 0.37),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2013,0.312,0.256,0.382,0.31 (0.26; 0.38),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2014,0.324,0.265,0.396,0.32 (0.27; 0.40),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2015,0.319,0.261,0.389,0.32 (0.26; 0.39),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2016,0.365,0.294,0.455,0.37 (0.29; 0.45),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2017,0.374,0.297,0.47,0.37 (0.30; 0.47),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2018,0.334,0.273,0.409,0.33 (0.27; 0.41),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2019,0.295,0.239,0.363,0.29 (0.24; 0.36),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2020,0.29,0.234,0.358,0.29 (0.23; 0.36),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2021,0.301,0.243,0.372,0.30 (0.24; 0.37),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gekraagde roodstaart,jaarlijks,2022,0.29,0.225,0.374,0.29 (0.22; 0.37),6b11331165cabc8912b5295dc476d144bcc90a93,27269d2b8413e9b6fe00c0ce28d8ef61ee9b2bbf
Gele kwikstaart,driejaarlijks,2007,0.719,0.642,0.806,0.72 (0.64; 0.81),bf844060596e57bf22acbb8dd34dfa560be2666b,dea5349ed1ed8684db7f9eb31f8dddf4388bcfbd
Gele kwikstaart,driejaarlijks,2010,0.747,0.667,0.837,0.75 (0.67; 0.84),bf844060596e57bf22acbb8dd34dfa560be2666b,dea5349ed1ed8684db7f9eb31f8dddf4388bcfbd
Gele kwikstaart,driejaarlijks,2013,0.591,0.525,0.664,0.59 (0.53; 0.66),bf844060596e57bf22acbb8dd34dfa560be2666b,dea5349ed1ed8684db7f9eb31f8dddf4388bcfbd
Gele kwikstaart,driejaarlijks,2016,0.539,0.48,0.605,0.54 (0.48; 0.60),bf844060596e57bf22acbb8dd34dfa560be2666b,dea5349ed1ed8684db7f9eb31f8dddf4388bcfbd
Gele kwikstaart,driejaarlijks,2019,0.646,0.578,0.721,0.65 (0.58; 0.72),bf844060596e57bf22acbb8dd34dfa560be2666b,dea5349ed1ed8684db7f9eb31f8dddf4388bcfbd
Gele kwikstaart,driejaarlijks,2022,0.608,0.523,0.706,0.61 (0.52; 0.71),bf844060596e57bf22acbb8dd34dfa560be2666b,dea5349ed1ed8684db7f9eb31f8dddf4388bcfbd
Gele kwikstaart,jaarlijks,2007,0.736,0.644,0.841,0.74 (0.64; 0.84),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2008,0.722,0.634,0.822,0.72 (0.63; 0.82),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2009,0.711,0.619,0.818,0.71 (0.62; 0.82),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2010,0.748,0.659,0.849,0.75 (0.66; 0.85),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2011,0.753,0.661,0.858,0.75 (0.66; 0.86),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2012,0.711,0.619,0.817,0.71 (0.62; 0.82),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2013,0.638,0.561,0.724,0.64 (0.56; 0.72),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2014,0.573,0.498,0.659,0.57 (0.50; 0.66),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2015,0.554,0.48,0.64,0.55 (0.48; 0.64),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2016,0.55,0.483,0.626,0.55 (0.48; 0.63),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2017,0.54,0.474,0.614,0.54 (0.47; 0.61),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2018,0.527,0.456,0.609,0.53 (0.46; 0.61),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2019,0.583,0.512,0.662,0.58 (0.51; 0.66),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2020,0.641,0.564,0.728,0.64 (0.56; 0.73),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2021,0.692,0.605,0.791,0.69 (0.60; 0.79),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gele kwikstaart,jaarlijks,2022,0.632,0.547,0.729,0.63 (0.55; 0.73),012281aa79e0e947d0e648700b7d141392ca633b,92429dd655b1caf731f3eabf9542300f5b543447
Gierzwaluw,driejaarlijks,2007,1.495,1.161,1.924,1.495 (1.161; 1.924),562f90e9b641a09aa6a2f23f7ddf36ac03a815b4,00ad5a23111673bfc4a6c53e564a0bebb1432da4
Gierzwaluw,driejaarlijks,2010,2.102,1.679,2.632,2.10 (1.68; 2.63),562f90e9b641a09aa6a2f23f7ddf36ac03a815b4,00ad5a23111673bfc4a6c53e564a0bebb1432da4
Gierzwaluw,driejaarlijks,2013,1.852,1.495,2.295,1.85 (1.50; 2.29),562f90e9b641a09aa6a2f23f7ddf36ac03a815b4,00ad5a23111673bfc4a6c53e564a0bebb1432da4
Gierzwaluw,driejaarlijks,2016,1.715,1.36,2.161,1.71 (1.36; 2.16),562f90e9b641a09aa6a2f23f7ddf36ac03a815b4,00ad5a23111673bfc4a6c53e564a0bebb1432da4
Gierzwaluw,driejaarlijks,2019,2.211,1.743,2.804,2.2 (1.7; 2.8),562f90e9b641a09aa6a2f23f7ddf36ac03a815b4,00ad5a23111673bfc4a6c53e564a0bebb1432da4
Gierzwaluw,driejaarlijks,2022,1.476,0.995,2.19,1.5 (1.0; 2.2),562f90e9b641a09aa6a2f23f7ddf36ac03a815b4,00ad5a23111673bfc4a6c53e564a0bebb1432da4
Gierzwaluw,jaarlijks,2007,1.374,0.997,1.895,1.374 (0.997; 1.895),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2008,1.495,1.121,1.994,1.495 (1.121; 1.994),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2009,1.399,1.022,1.917,1.399 (1.022; 1.917),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2010,1.735,1.299,2.318,1.7 (1.3; 2.3),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2011,2.063,1.523,2.794,2.1 (1.5; 2.8),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2012,2.532,1.943,3.3,2.5 (1.9; 3.3),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2013,2.211,1.681,2.909,2.2 (1.7; 2.9),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2014,2.323,1.701,3.171,2.3 (1.7; 3.2),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2015,1.457,1.09,1.947,1.457 (1.090; 1.947),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2016,1.339,0.994,1.803,1.339 (0.994; 1.803),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2017,1.737,1.276,2.363,1.7 (1.3; 2.4),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2018,2.124,1.573,2.868,2.1 (1.6; 2.9),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2019,2.743,2.048,3.674,2.7 (2.0; 3.7),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2020,1.953,1.44,2.648,2.0 (1.4; 2.6),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2021,1.651,1.223,2.227,1.7 (1.2; 2.2),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Gierzwaluw,jaarlijks,2022,1.032,0.677,1.573,1.032 (0.677; 1.573),a349541537c4b16b808a7b34b07fec1dc2579f8e,19fb995dd99822382b364aa7785b0a0f586b1de7
Glanskop,driejaarlijks,2007,0.446,0.335,0.595,0.45 (0.33; 0.59),add4a8c356c97064c321ca25c1853b425abd4a40,4717c2b0585c3e5d037b6e58d859200653258727
Glanskop,driejaarlijks,2010,0.45,0.343,0.591,0.45 (0.34; 0.59),add4a8c356c97064c321ca25c1853b425abd4a40,4717c2b0585c3e5d037b6e58d859200653258727
Glanskop,driejaarlijks,2013,0.436,0.333,0.57,0.44 (0.33; 0.57),add4a8c356c97064c321ca25c1853b425abd4a40,4717c2b0585c3e5d037b6e58d859200653258727
Glanskop,driejaarlijks,2016,0.434,0.333,0.566,0.43 (0.33; 0.57),add4a8c356c97064c321ca25c1853b425abd4a40,4717c2b0585c3e5d037b6e58d859200653258727
Glanskop,driejaarlijks,2019,0.444,0.339,0.582,0.44 (0.34; 0.58),add4a8c356c97064c321ca25c1853b425abd4a40,4717c2b0585c3e5d037b6e58d859200653258727
Glanskop,driejaarlijks,2022,0.446,0.331,0.6,0.45 (0.33; 0.60),add4a8c356c97064c321ca25c1853b425abd4a40,4717c2b0585c3e5d037b6e58d859200653258727
Glanskop,jaarlijks,2007,0.441,0.326,0.597,0.44 (0.33; 0.60),63364cd1c0f16ad310a5fd731020ec865ecf7d27,851e50e6b803a1a0df0224c5708f914fbe9b24cc
Glanskop,jaarlijks,2008,0.443,0.331,0.593,0.44 (0.33; 0.59),63364cd1c0f16ad310a5fd731020ec865ecf7d27,851e50e6b803a1a0df0224c5708f914fbe9b24cc
