indicator,frequentie,referentie,naar,schatting,lcl,ucl,klasse,interpretatie,wijziging,analyse,status
Bos,jaarlijks,2017,2021,0.919,0.874,0.967,-,afname,-8.07% (-12.62%; -3.27%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2017,2022,0.922,0.871,0.977,-,afname,-7.8% (-12.9%; -2.3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2018,2019,0.979,0.945,1.014,~,stabiel,-2.1% (-5.5%; +1.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2018,2020,0.957,0.917,1,?-,mogelijke afname,-4.3% (-8.3%; +0.0%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2018,2021,0.934,0.891,0.98,-,afname,-6.56% (-10.91%; -1.99%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2018,2022,0.938,0.887,0.991,-,afname,-6.2% (-11.3%; -0.9%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2019,2020,0.978,0.944,1.014,~,stabiel,-2.2% (-5.6%; +1.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2019,2021,0.955,0.914,0.998,-,afname,-4.5% (-8.6%; -0.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2019,2022,0.958,0.91,1.009,?-,mogelijke afname,-4.2% (-9.0%; +0.9%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2020,2021,0.976,0.942,1.011,?-,mogelijke afname,-2.4% (-5.8%; +1.1%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2020,2022,0.979,0.934,1.027,?-,mogelijke afname,-2.1% (-6.6%; +2.7%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2021,2022,1.003,0.967,1.041,~,stabiel,+0.3% (-3.3%; +4.1%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Generalist,driejaarlijks,2007,2010,1.043,1.028,1.059,+~,matige toename,+4.3% (+2.8%; +5.9%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2007,2013,1.02,1.004,1.037,+~,matige toename,+2.0% (+0.4%; +3.7%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2007,2016,0.989,0.973,1.005,~,stabiel,-1.1% (-2.7%; +0.5%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2007,2019,0.97,0.954,0.987,-~,matige afname,-3.0% (-4.6%; -1.3%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2007,2022,1.01,0.986,1.035,~,stabiel,+1.0% (-1.4%; +3.5%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2010,2013,0.978,0.963,0.992,-~,matige afname,-2.2% (-3.7%; -0.8%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2010,2016,0.948,0.933,0.963,-,afname,-5.2% (-6.7%; -3.7%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2010,2019,0.93,0.914,0.946,-,afname,-7.0% (-8.6%; -5.4%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2010,2022,0.968,0.945,0.992,-~,matige afname,-3.2% (-5.5%; -0.8%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2013,2016,0.97,0.956,0.984,-~,matige afname,-3.0% (-4.4%; -1.6%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2013,2019,0.951,0.936,0.967,-,afname,-4.9% (-6.4%; -3.3%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2013,2022,0.99,0.967,1.014,~,stabiel,-1.0% (-3.3%; +1.4%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2016,2019,0.981,0.967,0.995,-~,matige afname,-1.9% (-3.3%; -0.5%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2016,2022,1.021,0.998,1.045,~,stabiel,+2.1% (-0.2%; +4.5%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,driejaarlijks,2019,2022,1.041,1.019,1.064,+~,matige toename,+4.1% (+1.9%; +6.4%),adb8c53ab5d56e6279c570760fdb43b13a77da7f,5331fcc870cc1378b1597d71551c697684c6a5fe
Generalist,jaarlijks,2007,2008,1.072,1.049,1.095,+,toename,+7.2% (+4.9%; +9.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2009,1.084,1.058,1.11,+,toename,+8.36% (+5.78%; +11.00%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2010,1.077,1.053,1.102,+,toename,+7.72% (+5.27%; +10.24%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2011,1.08,1.052,1.109,+,toename,+8.05% (+5.24%; +10.94%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2012,1.138,1.107,1.169,++,sterke toename,+13.78% (+10.71%; +16.94%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2013,1.084,1.056,1.112,+,toename,+8.38% (+5.64%; +11.19%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2014,1.041,1.014,1.069,+,toename,+4.1% (+1.4%; +6.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2015,1.091,1.062,1.12,+,toename,+9.07% (+6.20%; +12.01%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2016,1.043,1.018,1.069,+,toename,+4.3% (+1.8%; +6.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2017,1.036,1.01,1.063,+~,matige toename,+3.6% (+1.0%; +6.3%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2018,1.04,1.013,1.068,+~,matige toename,+4.0% (+1.3%; +6.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2019,1.006,0.981,1.032,~,stabiel,+0.6% (-1.9%; +3.2%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2020,1.024,0.996,1.052,~,stabiel,+2.4% (-0.4%; +5.2%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2021,1.026,0.998,1.054,~,stabiel,+2.6% (-0.2%; +5.4%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2007,2022,1.043,1.014,1.073,+,toename,+4.3% (+1.4%; +7.3%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2009,1.011,0.99,1.033,~,stabiel,+1.1% (-1.0%; +3.3%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2010,1.005,0.983,1.028,~,stabiel,+0.5% (-1.7%; +2.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2011,1.008,0.986,1.032,~,stabiel,+0.8% (-1.4%; +3.2%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2012,1.062,1.035,1.089,+,toename,+6.2% (+3.5%; +8.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2013,1.011,0.986,1.037,~,stabiel,+1.1% (-1.4%; +3.7%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2014,0.972,0.949,0.995,-~,matige afname,-2.8% (-5.1%; -0.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2015,1.018,0.993,1.044,~,stabiel,+1.8% (-0.7%; +4.4%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2016,0.973,0.95,0.998,-~,matige afname,-2.7% (-5.0%; -0.2%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2017,0.967,0.945,0.989,-~,matige afname,-3.3% (-5.5%; -1.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2018,0.971,0.947,0.995,-~,matige afname,-2.9% (-5.3%; -0.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2019,0.939,0.916,0.963,-,afname,-6.1% (-8.4%; -3.7%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2020,0.955,0.932,0.979,-,afname,-4.5% (-6.8%; -2.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2021,0.957,0.933,0.981,-,afname,-4.3% (-6.7%; -1.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2008,2022,0.974,0.946,1.002,~,stabiel,-2.6% (-5.4%; +0.2%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2010,0.994,0.973,1.015,~,stabiel,-0.6% (-2.7%; +1.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2011,0.997,0.974,1.021,~,stabiel,-0.3% (-2.6%; +2.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2012,1.05,1.025,1.075,+,toename,+5.0% (+2.5%; +7.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2013,1,0.975,1.026,~,stabiel,+0.0% (-2.5%; +2.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2014,0.961,0.937,0.985,-~,matige afname,-3.9% (-6.3%; -1.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2015,1.007,0.983,1.031,~,stabiel,+0.7% (-1.7%; +3.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2016,0.963,0.939,0.987,-~,matige afname,-3.7% (-6.1%; -1.3%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2017,0.956,0.933,0.98,-,afname,-4.4% (-6.7%; -2.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2018,0.96,0.938,0.983,-~,matige afname,-4.0% (-6.2%; -1.7%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2019,0.929,0.905,0.953,-,afname,-7.1% (-9.5%; -4.7%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2020,0.945,0.92,0.97,-,afname,-5.5% (-8.0%; -3.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2021,0.946,0.924,0.97,-,afname,-5.4% (-7.6%; -3.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2009,2022,0.963,0.936,0.991,-,afname,-3.7% (-6.4%; -0.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2011,1.003,0.982,1.025,~,stabiel,+0.3% (-1.8%; +2.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2012,1.056,1.031,1.081,+,toename,+5.6% (+3.1%; +8.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2013,1.006,0.984,1.029,~,stabiel,+0.6% (-1.6%; +2.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2014,0.966,0.943,0.99,-~,matige afname,-3.4% (-5.7%; -1.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2015,1.012,0.988,1.038,~,stabiel,+1.2% (-1.2%; +3.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2016,0.968,0.947,0.991,-~,matige afname,-3.2% (-5.3%; -0.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2017,0.962,0.938,0.986,-~,matige afname,-3.8% (-6.2%; -1.4%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2018,0.966,0.942,0.99,-~,matige afname,-3.4% (-5.8%; -1.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2019,0.934,0.912,0.957,-,afname,-6.6% (-8.8%; -4.3%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2020,0.95,0.926,0.975,-,afname,-5.0% (-7.4%; -2.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2021,0.952,0.928,0.976,-,afname,-4.8% (-7.2%; -2.4%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2010,2022,0.968,0.942,0.995,-~,matige afname,-3.2% (-5.8%; -0.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2012,1.053,1.03,1.076,+,toename,+5.3% (+3.0%; +7.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2013,1.003,0.98,1.027,~,stabiel,+0.3% (-2.0%; +2.7%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2014,0.964,0.942,0.986,-~,matige afname,-3.6% (-5.8%; -1.4%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2015,1.009,0.984,1.035,~,stabiel,+0.9% (-1.6%; +3.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2016,0.965,0.942,0.99,-~,matige afname,-3.5% (-5.8%; -1.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2017,0.959,0.936,0.982,-~,matige afname,-4.1% (-6.4%; -1.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2018,0.963,0.939,0.987,-~,matige afname,-3.7% (-6.1%; -1.3%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2019,0.931,0.908,0.956,-,afname,-6.9% (-9.2%; -4.4%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2020,0.948,0.924,0.972,-,afname,-5.2% (-7.6%; -2.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2021,0.949,0.925,0.974,-,afname,-5.1% (-7.5%; -2.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2011,2022,0.966,0.938,0.994,-~,matige afname,-3.4% (-6.2%; -0.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2013,0.953,0.932,0.974,-,afname,-4.7% (-6.8%; -2.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2014,0.915,0.893,0.938,-,afname,-8.50% (-10.71%; -6.23%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2015,0.959,0.936,0.982,-,afname,-4.1% (-6.4%; -1.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2016,0.917,0.894,0.94,-,afname,-8.31% (-10.59%; -5.98%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2017,0.911,0.887,0.935,--,sterke afname,-8.94% (-11.26%; -6.55%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2018,0.914,0.892,0.937,-,afname,-8.56% (-10.77%; -6.30%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2019,0.884,0.862,0.908,--,sterke afname,-11.56% (-13.84%; -9.22%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2020,0.9,0.876,0.924,--,sterke afname,-10.02% (-12.39%; -7.59%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2021,0.901,0.879,0.924,--,sterke afname,-9.87% (-12.11%; -7.56%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2012,2022,0.917,0.89,0.944,-,afname,-8.30% (-10.97%; -5.57%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2014,0.961,0.94,0.982,-~,matige afname,-3.9% (-6.0%; -1.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2015,1.006,0.982,1.031,~,stabiel,+0.6% (-1.8%; +3.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2016,0.963,0.941,0.985,-~,matige afname,-3.7% (-5.9%; -1.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2017,0.956,0.932,0.98,-,afname,-4.4% (-6.8%; -2.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2018,0.96,0.936,0.984,-,afname,-4.0% (-6.4%; -1.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2019,0.928,0.906,0.951,-,afname,-7.2% (-9.4%; -4.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2020,0.945,0.92,0.97,-,afname,-5.5% (-8.0%; -3.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2021,0.946,0.922,0.971,-,afname,-5.4% (-7.8%; -2.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2013,2022,0.963,0.936,0.99,-~,matige afname,-3.7% (-6.4%; -1.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2014,2015,1.048,1.024,1.071,+,toename,+4.8% (+2.4%; +7.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2014,2016,1.002,0.979,1.026,~,stabiel,+0.2% (-2.1%; +2.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2014,2017,0.995,0.973,1.018,~,stabiel,-0.5% (-2.7%; +1.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2014,2018,0.999,0.975,1.024,~,stabiel,-0.1% (-2.5%; +2.4%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2014,2019,0.967,0.942,0.991,-~,matige afname,-3.3% (-5.8%; -0.9%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2014,2020,0.983,0.96,1.008,~,stabiel,-1.7% (-4.0%; +0.8%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2014,2021,0.985,0.96,1.01,~,stabiel,-1.5% (-4.0%; +1.0%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2014,2022,1.002,0.974,1.031,~,stabiel,+0.2% (-2.6%; +3.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2015,2016,0.956,0.936,0.978,-,afname,-4.4% (-6.4%; -2.2%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2015,2017,0.95,0.928,0.973,-,afname,-5.0% (-7.2%; -2.7%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2015,2018,0.954,0.932,0.976,-,afname,-4.6% (-6.8%; -2.4%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2015,2019,0.923,0.9,0.946,-,afname,-7.73% (-10.02%; -5.39%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2015,2020,0.939,0.915,0.963,-,afname,-6.1% (-8.5%; -3.7%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2015,2021,0.94,0.918,0.963,-,afname,-6.0% (-8.2%; -3.7%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2015,2022,0.957,0.93,0.984,-,afname,-4.3% (-7.0%; -1.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2016,2017,0.993,0.972,1.015,~,stabiel,-0.7% (-2.8%; +1.5%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2016,2018,0.997,0.975,1.021,~,stabiel,-0.3% (-2.5%; +2.1%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2016,2019,0.965,0.943,0.987,-~,matige afname,-3.5% (-5.7%; -1.3%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
Generalist,jaarlijks,2016,2020,0.981,0.957,1.006,~,stabiel,-1.9% (-4.3%; +0.6%),a01d32835e5c0a831ecadde00082b98b58c45038,b49b0b34213ae2a5e786262e498dd2885c1bd493
